  BPs_val,  BPs_trg, %,    BPd_val,  BPd_trg, %,    EDV_val,  EDV_trg, %,    ESV_val,  ESV_trg, %,  ESV_la_val,ESV_la_trg, %,  EDV_la_val,EDV_la_trg, %,     CO_val,   CO_trg, %,    BPk_val,  BPk_trg, %,   Ppas_val, Ppas_trg, %,   Ppad_val, Ppad_trg, %,    Ppv_val,  Ppv_trg, %,    PWV_val,  PWV_trg, %  ,run, datetime, total_costs
1.613e+04,1.600e+04,04,  1.025e+04,1.067e+04,88,  1.635e-04,1.500e-04,48,  6.892e-05,6.000e-05,131,  5.033e-05,4.100e-05,31,  7.986e-05,8.700e-05,04,  1.009e-04,9.600e-05,154,  3.091e+03,2.666e+03,150,  3.755e+03,2.773e+03,371,  1.462e+03,1.173e+03,179,  1.346e+03,1.067e+03,41,  5.416e+00, in limit,00  ,060,2020-09-10 22:51:25, 2.027898e-01
1.619e+04,1.600e+04,09,  1.031e+04,1.067e+04,69,  1.564e-04,1.500e-04,11,  6.138e-05,6.000e-05,03,  5.184e-05,4.100e-05,44,  8.120e-05,8.700e-05,03,  1.013e-04,9.600e-05,193,  3.112e+03,2.666e+03,174,  3.788e+03,2.773e+03,417,  1.489e+03,1.173e+03,226,  1.373e+03,1.067e+03,51,  5.416e+00, in limit,00  ,061,2020-09-10 22:51:40, 1.926002e-01
1.612e+04,1.600e+04,04,  1.027e+04,1.067e+04,88,  1.564e-04,1.500e-04,12,  6.179e-05,6.000e-05,06,  5.171e-05,4.100e-05,44,  8.127e-05,8.700e-05,03,  1.009e-04,9.600e-05,165,  3.106e+03,2.666e+03,174,  3.778e+03,2.773e+03,420,  1.489e+03,1.173e+03,232,  1.374e+03,1.067e+03,53,  5.416e+00, in limit,00  ,062,2020-09-10 22:51:54, 1.873897e-01
1.599e+04,1.600e+04,00,  1.018e+04,1.067e+04,120,  1.534e-04,1.500e-04,03,  5.966e-05,6.000e-05,00,  5.763e-05,4.100e-05,94,  8.350e-05,8.700e-05,01,  9.994e-05,9.600e-05,97,  3.081e+03,2.666e+03,139,  3.807e+03,2.773e+03,399,  1.543e+03,1.173e+03,284,  1.421e+03,1.067e+03,63,  5.416e+00, in limit,00  ,063,2020-09-10 22:52:08, 2.092849e-01
1.620e+04,1.600e+04,10,  1.032e+04,1.067e+04,71,  1.581e-04,1.500e-04,20,  6.306e-05,6.000e-05,18,  4.554e-05,4.100e-05,08,  8.023e-05,8.700e-05,04,  1.014e-04,9.600e-05,210,  3.118e+03,2.666e+03,193,  3.761e+03,2.773e+03,427,  1.455e+03,1.173e+03,193,  1.344e+03,1.067e+03,46,  5.416e+00, in limit,00  ,064,2020-09-10 22:52:23, 1.784471e-01
1.613e+04,1.600e+04,04,  1.028e+04,1.067e+04,85,  1.564e-04,1.500e-04,12,  6.196e-05,6.000e-05,07,  4.506e-05,4.100e-05,06,  7.839e-05,8.700e-05,06,  1.007e-04,9.600e-05,156,  3.125e+03,2.666e+03,191,  3.831e+03,2.773e+03,468,  1.487e+03,1.173e+03,229,  1.317e+03,1.067e+03,35,  5.416e+00, in limit,00  ,065,2020-09-10 22:52:37, 1.866900e-01
1.625e+04,1.600e+04,17,  1.035e+04,1.067e+04,59,  1.597e-04,1.500e-04,29,  6.408e-05,6.000e-05,32,  4.608e-05,4.100e-05,11,  8.240e-05,8.700e-05,02,  1.020e-04,9.600e-05,264,  3.107e+03,2.666e+03,187,  3.689e+03,2.773e+03,374,  1.432e+03,1.173e+03,167,  1.377e+03,1.067e+03,58,  5.416e+00, in limit,00  ,066,2020-09-10 22:52:52, 1.751276e-01
1.624e+04,1.600e+04,15,  1.034e+04,1.067e+04,64,  1.592e-04,1.500e-04,26,  6.378e-05,6.000e-05,28,  4.599e-05,4.100e-05,10,  8.213e-05,8.700e-05,02,  1.018e-04,9.600e-05,250,  3.115e+03,2.666e+03,197,  3.720e+03,2.773e+03,406,  1.411e+03,1.173e+03,144,  1.371e+03,1.067e+03,57,  5.416e+00, in limit,00  ,067,2020-09-10 22:53:06, 1.720066e-01
1.625e+04,1.600e+04,17,  1.035e+04,1.067e+04,62,  1.594e-04,1.500e-04,27,  6.394e-05,6.000e-05,30,  4.866e-05,4.100e-05,24,  8.551e-05,8.700e-05,00,  1.019e-04,9.600e-05,258,  3.111e+03,2.666e+03,193,  3.716e+03,2.773e+03,402,  1.403e+03,1.173e+03,133,  1.362e+03,1.067e+03,53,  5.416e+00, in limit,00  ,068,2020-09-10 22:53:21, 1.728759e-01
1.623e+04,1.600e+04,15,  1.034e+04,1.067e+04,66,  1.592e-04,1.500e-04,26,  6.375e-05,6.000e-05,27,  4.847e-05,4.100e-05,23,  8.571e-05,8.700e-05,00,  1.018e-04,9.600e-05,255,  3.108e+03,2.666e+03,192,  3.714e+03,2.773e+03,404,  1.405e+03,1.173e+03,137,  1.363e+03,1.067e+03,54,  5.416e+00, in limit,00  ,069,2020-09-10 22:53:35, 1.710687e-01
1.605e+04,1.600e+04,01,  1.027e+04,1.067e+04,130,  1.572e-04,1.500e-04,23,  6.420e-05,6.000e-05,47,  4.607e-05,4.100e-05,15,  9.169e-05,8.700e-05,03,  9.924e-05,9.600e-05,110,  3.073e+03,2.666e+03,225,  3.690e+03,2.773e+03,529,  1.314e+03,1.173e+03,70,  1.304e+03,1.067e+03,48,  5.416e+00, in limit,00  ,070,2020-09-10 22:53:49, 1.239930e-01
1.610e+04,1.600e+04,04,  1.033e+04,1.067e+04,98,  1.575e-04,1.500e-04,25,  6.473e-05,6.000e-05,62,  4.608e-05,4.100e-05,15,  9.171e-05,8.700e-05,03,  9.894e-05,9.600e-05,94,  3.075e+03,2.666e+03,235,  3.685e+03,2.773e+03,541,  1.315e+03,1.173e+03,73,  1.304e+03,1.067e+03,50,  5.416e+00, in limit,00  ,071,2020-09-10 22:54:04, 1.199806e-01
1.610e+04,1.600e+04,04,  1.033e+04,1.067e+04,98,  1.575e-04,1.500e-04,25,  6.472e-05,6.000e-05,62,  4.611e-05,4.100e-05,16,  9.180e-05,8.700e-05,03,  9.893e-05,9.600e-05,93,  3.072e+03,2.666e+03,232,  3.686e+03,2.773e+03,543,  1.316e+03,1.173e+03,74,  1.305e+03,1.067e+03,50,  5.416e+00, in limit,00  ,072,2020-09-10 22:54:18, 1.198766e-01
1.610e+04,1.600e+04,04,  1.033e+04,1.067e+04,104,  1.576e-04,1.500e-04,26,  6.473e-05,6.000e-05,64,  4.586e-05,4.100e-05,15,  9.082e-05,8.700e-05,02,  9.902e-05,9.600e-05,102,  3.060e+03,2.666e+03,226,  3.675e+03,2.773e+03,548,  1.302e+03,1.173e+03,62,  1.291e+03,1.067e+03,46,  5.416e+00, in limit,00  ,073,2020-09-10 22:54:32, 1.158665e-01
1.654e+04,1.600e+04,76,  9.978e+03,1.067e+04,276,  1.576e-04,1.500e-04,17,  6.583e-05,6.000e-05,63,  4.732e-05,4.100e-05,16,  9.612e-05,8.700e-05,07,  9.786e-05,9.600e-05,25,  3.090e+03,2.666e+03,168,  3.731e+03,2.773e+03,396,  1.379e+03,1.173e+03,103,  1.369e+03,1.067e+03,53,  6.018e+00, in limit,00  ,074,2020-09-10 22:54:46, 1.804540e-01
1.531e+04,1.600e+04,63,  1.109e+04,1.067e+04,54,  1.572e-04,1.500e-04,08,  6.297e-05,6.000e-05,08,  4.391e-05,4.100e-05,02,  8.240e-05,8.700e-05,01,  1.005e-04,9.600e-05,75,  3.013e+03,2.666e+03,57,  3.580e+03,2.773e+03,143,  1.183e+03,1.173e+03,00,  1.170e+03,1.067e+03,03,  4.924e+00,out limit,786  ,075,2020-09-10 22:55:02, 3.561746e-01
1.601e+04,1.600e+04,00,  1.027e+04,1.067e+04,143,  1.581e-04,1.500e-04,30,  6.585e-05,6.000e-05,98,  4.559e-05,4.100e-05,13,  9.090e-05,8.700e-05,02,  9.837e-05,9.600e-05,63,  3.051e+03,2.666e+03,214,  3.661e+03,2.773e+03,528,  1.303e+03,1.173e+03,63,  1.292e+03,1.067e+03,46,  5.416e+00, in limit,00  ,076,2020-09-10 22:55:16, 1.163573e-01
1.619e+04,1.600e+04,14,  1.038e+04,1.067e+04,71,  1.571e-04,1.500e-04,23,  6.362e-05,6.000e-05,37,  4.614e-05,4.100e-05,16,  9.073e-05,8.700e-05,02,  9.966e-05,9.600e-05,148,  3.070e+03,2.666e+03,232,  3.689e+03,2.773e+03,553,  1.301e+03,1.173e+03,60,  1.290e+03,1.067e+03,44,  5.416e+00, in limit,00  ,077,2020-09-10 22:55:31, 1.182257e-01
1.613e+04,1.600e+04,07,  1.036e+04,1.067e+04,89,  1.540e-04,1.500e-04,08,  6.096e-05,6.000e-05,03,  4.659e-05,4.100e-05,20,  9.155e-05,8.700e-05,03,  9.925e-05,9.600e-05,121,  3.071e+03,2.666e+03,244,  3.689e+03,2.773e+03,578,  1.313e+03,1.173e+03,75,  1.302e+03,1.067e+03,52,  5.416e+00, in limit,00  ,078,2020-09-10 22:55:45, 1.132443e-01
1.606e+04,1.600e+04,02,  1.031e+04,1.067e+04,118,  1.539e-04,1.500e-04,07,  6.134e-05,6.000e-05,05,  4.654e-05,4.100e-05,20,  9.170e-05,8.700e-05,03,  9.875e-05,9.600e-05,89,  3.065e+03,2.666e+03,242,  3.680e+03,2.773e+03,580,  1.315e+03,1.173e+03,80,  1.304e+03,1.067e+03,54,  5.416e+00, in limit,00  ,079,2020-09-10 22:56:00, 1.106931e-01
1.602e+04,1.600e+04,00,  1.029e+04,1.067e+04,125,  1.528e-04,1.500e-04,03,  6.050e-05,6.000e-05,01,  5.413e-05,4.100e-05,101,  9.239e-05,8.700e-05,04,  9.846e-05,9.600e-05,64,  3.059e+03,2.666e+03,213,  3.689e+03,2.773e+03,536,  1.336e+03,1.173e+03,95,  1.323e+03,1.067e+03,57,  5.416e+00, in limit,00  ,080,2020-09-10 22:56:14, 1.219738e-01
1.611e+04,1.600e+04,05,  1.034e+04,1.067e+04,104,  1.554e-04,1.500e-04,14,  6.226e-05,6.000e-05,16,  4.721e-05,4.100e-05,26,  9.479e-05,8.700e-05,09,  9.932e-05,9.600e-05,133,  3.048e+03,2.666e+03,229,  3.605e+03,2.773e+03,503,  1.317e+03,1.173e+03,84,  1.345e+03,1.067e+03,76,  5.416e+00, in limit,00  ,081,2020-09-10 22:56:28, 1.073414e-01
1.610e+04,1.600e+04,04,  1.033e+04,1.067e+04,108,  1.550e-04,1.500e-04,12,  6.201e-05,6.000e-05,13,  4.709e-05,4.100e-05,25,  9.436e-05,8.700e-05,08,  9.913e-05,9.600e-05,119,  3.056e+03,2.666e+03,238,  3.634e+03,2.773e+03,538,  1.298e+03,1.173e+03,63,  1.338e+03,1.067e+03,72,  5.416e+00, in limit,00  ,082,2020-09-10 22:56:43, 1.074573e-01
1.612e+04,1.600e+04,07,  1.035e+04,1.067e+04,101,  1.558e-04,1.500e-04,16,  6.249e-05,6.000e-05,19,  4.734e-05,4.100e-05,27,  9.522e-05,8.700e-05,10,  9.949e-05,9.600e-05,147,  3.040e+03,2.666e+03,218,  3.576e+03,2.773e+03,467,  1.337e+03,1.173e+03,108,  1.353e+03,1.067e+03,80,  5.416e+00, in limit,00  ,083,2020-09-10 22:56:57, 1.077463e-01
1.612e+04,1.600e+04,06,  1.034e+04,1.067e+04,100,  1.556e-04,1.500e-04,15,  6.239e-05,6.000e-05,17,  5.001e-05,4.100e-05,53,  9.851e-05,8.700e-05,19,  9.941e-05,9.600e-05,138,  3.044e+03,2.666e+03,219,  3.602e+03,2.773e+03,489,  1.308e+03,1.173e+03,72,  1.337e+03,1.067e+03,70,  5.416e+00, in limit,00  ,084,2020-09-10 22:57:11, 1.096004e-01
1.611e+04,1.600e+04,05,  1.033e+04,1.067e+04,106,  1.554e-04,1.500e-04,14,  6.224e-05,6.000e-05,15,  5.034e-05,4.100e-05,57,  9.959e-05,8.700e-05,23,  9.936e-05,9.600e-05,135,  3.039e+03,2.666e+03,215,  3.597e+03,2.773e+03,486,  1.308e+03,1.173e+03,73,  1.336e+03,1.067e+03,70,  5.416e+00, in limit,00  ,085,2020-09-10 22:57:26, 1.090283e-01
1.611e+04,1.600e+04,06,  1.034e+04,1.067e+04,101,  1.554e-04,1.500e-04,14,  6.229e-05,6.000e-05,16,  4.446e-05,4.100e-05,08,  9.045e-05,8.700e-05,02,  9.927e-05,9.600e-05,130,  3.056e+03,2.666e+03,238,  3.612e+03,2.773e+03,511,  1.325e+03,1.173e+03,93,  1.354e+03,1.067e+03,81,  5.416e+00, in limit,00  ,086,2020-09-10 22:57:40, 1.074617e-01
1.593e+04,1.600e+04,02,  1.030e+04,1.067e+04,160,  1.505e-04,1.500e-04,00,  5.987e-05,6.000e-05,00,  5.505e-05,4.100e-05,161,  1.072e-04,8.700e-05,74,  9.664e-05,9.600e-05,06,  2.974e+03,2.666e+03,183,  3.496e+03,2.773e+03,466,  1.275e+03,1.173e+03,51,  1.350e+03,1.067e+03,97,  5.416e+00, in limit,00  ,087,2020-09-10 22:57:54, 8.757677e-02
1.597e+04,1.600e+04,01,  1.032e+04,1.067e+04,143,  1.517e-04,1.500e-04,02,  6.063e-05,6.000e-05,01,  5.680e-05,4.100e-05,198,  1.120e-04,8.700e-05,111,  9.717e-05,9.600e-05,20,  2.947e+03,2.666e+03,148,  3.408e+03,2.773e+03,350,  1.309e+03,1.173e+03,89,  1.408e+03,1.067e+03,137,  5.416e+00, in limit,00  ,088,2020-09-10 22:58:08, 8.988119e-02
1.589e+04,1.600e+04,06,  1.028e+04,1.067e+04,173,  1.491e-04,1.500e-04,00,  5.901e-05,6.000e-05,04,  5.379e-05,4.100e-05,127,  1.031e-04,8.700e-05,45,  9.608e-05,9.600e-05,00,  2.997e+03,2.666e+03,201,  3.577e+03,2.773e+03,550,  1.253e+03,1.173e+03,30,  1.301e+03,1.067e+03,63,  5.416e+00, in limit,00  ,089,2020-09-10 22:58:23, 9.163537e-02
1.592e+04,1.600e+04,03,  1.030e+04,1.067e+04,161,  1.502e-04,1.500e-04,00,  5.969e-05,6.000e-05,00,  5.485e-05,4.100e-05,154,  1.067e-04,8.700e-05,69,  9.649e-05,9.600e-05,04,  2.982e+03,2.666e+03,189,  3.524e+03,2.773e+03,494,  1.259e+03,1.173e+03,36,  1.342e+03,1.067e+03,90,  5.416e+00, in limit,00  ,090,2020-09-10 22:58:38, 8.905646e-02
1.594e+04,1.600e+04,02,  1.030e+04,1.067e+04,159,  1.508e-04,1.500e-04,00,  6.004e-05,6.000e-05,00,  5.525e-05,4.100e-05,168,  1.077e-04,8.700e-05,78,  9.678e-05,9.600e-05,09,  2.967e+03,2.666e+03,176,  3.468e+03,2.773e+03,437,  1.288e+03,1.173e+03,67,  1.357e+03,1.067e+03,103,  5.416e+00, in limit,00  ,091,2020-09-10 22:58:52, 8.638077e-02
1.595e+04,1.600e+04,01,  1.031e+04,1.067e+04,145,  1.510e-04,1.500e-04,01,  6.016e-05,6.000e-05,00,  5.857e-05,4.100e-05,237,  1.117e-04,8.700e-05,104,  9.687e-05,9.600e-05,11,  2.963e+03,2.666e+03,159,  3.465e+03,2.773e+03,401,  1.279e+03,1.173e+03,52,  1.348e+03,1.067e+03,90,  5.416e+00, in limit,00  ,092,2020-09-10 22:59:07, 9.318256e-02
1.593e+04,1.600e+04,02,  1.030e+04,1.067e+04,149,  1.508e-04,1.500e-04,00,  6.000e-05,6.000e-05,00,  5.960e-05,4.100e-05,257,  1.138e-04,8.700e-05,118,  9.682e-05,9.600e-05,09,  2.956e+03,2.666e+03,147,  3.459e+03,2.773e+03,382,  1.278e+03,1.173e+03,49,  1.346e+03,1.067e+03,85,  5.416e+00, in limit,00  ,093,2020-09-10 22:59:22, 9.609967e-02
1.594e+04,1.600e+04,02,  1.031e+04,1.067e+04,165,  1.508e-04,1.500e-04,00,  6.007e-05,6.000e-05,00,  5.149e-05,4.100e-05,97,  1.022e-04,8.700e-05,45,  9.673e-05,9.600e-05,09,  2.976e+03,2.666e+03,201,  3.477e+03,2.773e+03,478,  1.298e+03,1.173e+03,84,  1.368e+03,1.067e+03,119,  5.416e+00, in limit,00  ,094,2020-09-10 22:59:37, 8.075824e-02
1.576e+04,1.600e+04,30,  1.027e+04,1.067e+04,189,  1.460e-04,1.500e-04,09,  5.773e-05,6.000e-05,19,  5.711e-05,4.100e-05,207,  1.111e-04,8.700e-05,103,  9.416e-05,9.600e-05,49,  2.899e+03,2.666e+03,102,  3.342e+03,2.773e+03,282,  1.302e+03,1.173e+03,81,  1.398e+03,1.067e+03,129,  5.416e+00, in limit,00  ,095,2020-09-10 22:59:51, 8.967260e-02
1.580e+04,1.600e+04,21,  1.032e+04,1.067e+04,148,  1.461e-04,1.500e-04,09,  5.813e-05,6.000e-05,13,  5.723e-05,4.100e-05,217,  1.112e-04,8.700e-05,107,  9.386e-05,9.600e-05,68,  2.901e+03,2.666e+03,107,  3.340e+03,2.773e+03,289,  1.304e+03,1.173e+03,86,  1.400e+03,1.067e+03,135,  5.416e+00, in limit,00  ,096,2020-09-10 23:00:06, 8.680816e-02
1.580e+04,1.600e+04,21,  1.032e+04,1.067e+04,147,  1.461e-04,1.500e-04,09,  5.813e-05,6.000e-05,13,  5.727e-05,4.100e-05,217,  1.113e-04,8.700e-05,107,  9.386e-05,9.600e-05,69,  2.898e+03,2.666e+03,104,  3.341e+03,2.773e+03,289,  1.305e+03,1.173e+03,88,  1.401e+03,1.067e+03,136,  5.416e+00, in limit,00  ,097,2020-09-10 23:00:20, 8.708783e-02
1.580e+04,1.600e+04,21,  1.032e+04,1.067e+04,149,  1.461e-04,1.500e-04,09,  5.812e-05,6.000e-05,14,  5.718e-05,4.100e-05,216,  1.111e-04,8.700e-05,106,  9.387e-05,9.600e-05,68,  2.904e+03,2.666e+03,111,  3.338e+03,2.773e+03,288,  1.302e+03,1.173e+03,84,  1.398e+03,1.067e+03,134,  5.416e+00, in limit,00  ,098,2020-09-10 23:00:35, 8.653597e-02
1.580e+04,1.600e+04,24,  1.031e+04,1.067e+04,164,  1.462e-04,1.500e-04,10,  5.809e-05,6.000e-05,15,  5.674e-05,4.100e-05,217,  1.099e-04,8.700e-05,102,  9.391e-05,9.600e-05,70,  2.894e+03,2.666e+03,108,  3.325e+03,2.773e+03,292,  1.287e+03,1.173e+03,69,  1.383e+03,1.067e+03,130,  5.416e+00, in limit,00  ,099,2020-09-10 23:00:50, 8.142232e-02
1.622e+04,1.600e+04,16,  9.974e+03,1.067e+04,341,  1.463e-04,1.500e-04,05,  5.909e-05,6.000e-05,02,  5.955e-05,4.100e-05,166,  1.160e-04,8.700e-05,90,  9.298e-05,9.600e-05,80,  2.917e+03,2.666e+03,71,  3.392e+03,2.773e+03,202,  1.370e+03,1.173e+03,114,  1.465e+03,1.067e+03,113,  6.018e+00, in limit,00  ,100,2020-09-10 23:01:04, 1.480762e-01
1.503e+04,1.600e+04,138,  1.104e+04,1.067e+04,47,  1.456e-04,1.500e-04,03,  5.649e-05,6.000e-05,13,  5.318e-05,4.100e-05,33,  9.942e-05,8.700e-05,08,  9.507e-05,9.600e-05,04,  2.865e+03,2.666e+03,21,  3.204e+03,2.773e+03,45,  1.149e+03,1.173e+03,01,  1.247e+03,1.067e+03,11,  4.924e+00,out limit,877  ,101,2020-09-10 23:01:20, 3.194057e-01
1.571e+04,1.600e+04,45,  1.025e+04,1.067e+04,206,  1.467e-04,1.500e-04,06,  5.923e-05,6.000e-05,02,  5.658e-05,4.100e-05,196,  1.101e-04,8.700e-05,96,  9.331e-05,9.600e-05,106,  2.884e+03,2.666e+03,90,  3.316e+03,2.773e+03,260,  1.291e+03,1.173e+03,69,  1.386e+03,1.067e+03,122,  5.416e+00, in limit,00  ,102,2020-09-10 23:01:34, 8.823075e-02
1.588e+04,1.600e+04,08,  1.037e+04,1.067e+04,121,  1.456e-04,1.500e-04,13,  5.696e-05,6.000e-05,40,  5.692e-05,4.100e-05,233,  1.097e-04,8.700e-05,105,  9.450e-05,9.600e-05,38,  2.905e+03,2.666e+03,124,  3.334e+03,2.773e+03,316,  1.283e+03,1.173e+03,68,  1.380e+03,1.067e+03,133,  5.416e+00, in limit,00  ,103,2020-09-10 23:01:49, 7.750599e-02
1.591e+04,1.600e+04,04,  1.039e+04,1.067e+04,86,  1.420e-04,1.500e-04,37,  5.324e-05,6.000e-05,166,  5.768e-05,4.100e-05,216,  1.102e-04,8.700e-05,93,  9.465e-05,9.600e-05,26,  2.916e+03,2.666e+03,115,  3.342e+03,2.773e+03,275,  1.289e+03,1.173e+03,64,  1.386e+03,1.067e+03,118,  5.416e+00, in limit,00  ,104,2020-09-10 23:02:03, 9.181537e-02
1.585e+04,1.600e+04,14,  1.034e+04,1.067e+04,156,  1.492e-04,1.500e-04,00,  6.076e-05,6.000e-05,03,  5.619e-05,4.100e-05,225,  1.092e-04,8.700e-05,107,  9.430e-05,9.600e-05,52,  2.893e+03,2.666e+03,118,  3.325e+03,2.773e+03,325,  1.277e+03,1.173e+03,65,  1.374e+03,1.067e+03,136,  5.416e+00, in limit,00  ,105,2020-09-10 23:02:17, 7.310159e-02
1.578e+04,1.600e+04,28,  1.029e+04,1.067e+04,187,  1.492e-04,1.500e-04,00,  6.119e-05,6.000e-05,06,  5.623e-05,4.100e-05,209,  1.095e-04,8.700e-05,101,  9.382e-05,9.600e-05,78,  2.885e+03,2.666e+03,102,  3.319e+03,2.773e+03,294,  1.282e+03,1.173e+03,65,  1.377e+03,1.067e+03,129,  5.416e+00, in limit,00  ,106,2020-09-10 23:02:32, 7.909302e-02
1.592e+04,1.600e+04,04,  1.038e+04,1.067e+04,123,  1.492e-04,1.500e-04,01,  6.033e-05,6.000e-05,01,  5.615e-05,4.100e-05,239,  1.089e-04,8.700e-05,111,  9.477e-05,9.600e-05,29,  2.900e+03,2.666e+03,135,  3.330e+03,2.773e+03,354,  1.273e+03,1.173e+03,63,  1.370e+03,1.067e+03,141,  5.416e+00, in limit,00  ,107,2020-09-10 23:02:47, 6.853598e-02
1.589e+04,1.600e+04,06,  1.037e+04,1.067e+04,107,  1.484e-04,1.500e-04,02,  5.971e-05,6.000e-05,00,  6.371e-05,4.100e-05,417,  1.090e-04,8.700e-05,87,  9.454e-05,9.600e-05,31,  2.903e+03,2.666e+03,107,  3.328e+03,2.773e+03,273,  1.279e+03,1.173e+03,56,  1.377e+03,1.067e+03,115,  5.416e+00, in limit,00  ,108,2020-09-10 23:03:01, 8.828292e-02
1.594e+04,1.600e+04,02,  1.039e+04,1.067e+04,109,  1.501e-04,1.500e-04,00,  6.088e-05,6.000e-05,03,  5.826e-05,4.100e-05,286,  1.140e-04,8.700e-05,156,  9.517e-05,9.600e-05,12,  2.873e+03,2.666e+03,97,  3.228e+03,2.773e+03,218,  1.320e+03,1.173e+03,126,  1.433e+03,1.067e+03,191,  5.416e+00, in limit,00  ,109,2020-09-10 23:03:16, 7.425215e-02
1.589e+04,1.600e+04,07,  1.037e+04,1.067e+04,133,  1.481e-04,1.500e-04,03,  5.967e-05,6.000e-05,01,  5.450e-05,4.100e-05,187,  1.042e-04,8.700e-05,67,  9.432e-05,9.600e-05,53,  2.926e+03,2.666e+03,164,  3.418e+03,2.773e+03,468,  1.237e+03,1.173e+03,26,  1.313e+03,1.067e+03,92,  5.416e+00, in limit,00  ,110,2020-09-10 23:03:30, 6.948277e-02
1.593e+04,1.600e+04,04,  1.038e+04,1.067e+04,124,  1.493e-04,1.500e-04,00,  6.041e-05,6.000e-05,01,  5.630e-05,4.100e-05,247,  1.092e-04,8.700e-05,116,  9.485e-05,9.600e-05,25,  2.894e+03,2.666e+03,130,  3.305e+03,2.773e+03,326,  1.284e+03,1.173e+03,79,  1.375e+03,1.067e+03,148,  5.416e+00, in limit,00  ,111,2020-09-10 23:03:45, 6.771217e-02
1.593e+04,1.600e+04,03,  1.039e+04,1.067e+04,109,  1.495e-04,1.500e-04,00,  6.053e-05,6.000e-05,01,  5.974e-05,4.100e-05,333,  1.133e-04,8.700e-05,146,  9.493e-05,9.600e-05,20,  2.891e+03,2.666e+03,114,  3.302e+03,2.773e+03,290,  1.275e+03,1.173e+03,60,  1.365e+03,1.067e+03,125,  5.416e+00, in limit,00  ,112,2020-09-10 23:03:59, 7.526570e-02
1.593e+04,1.600e+04,03,  1.039e+04,1.067e+04,132,  1.494e-04,1.500e-04,00,  6.046e-05,6.000e-05,01,  5.240e-05,4.100e-05,152,  1.037e-04,8.700e-05,72,  9.482e-05,9.600e-05,30,  2.903e+03,2.666e+03,155,  3.314e+03,2.773e+03,374,  1.294e+03,1.173e+03,104,  1.386e+03,1.067e+03,176,  5.416e+00, in limit,00  ,113,2020-09-10 23:04:15, 6.096091e-02
1.588e+04,1.600e+04,11,  1.045e+04,1.067e+04,91,  1.472e-04,1.500e-04,07,  6.039e-05,6.000e-05,01,  5.301e-05,4.100e-05,185,  1.042e-04,8.700e-05,84,  9.263e-05,9.600e-05,266,  2.843e+03,2.666e+03,95,  3.119e+03,2.773e+03,168,  1.282e+03,1.173e+03,93,  1.390e+03,1.067e+03,199,  5.416e+00, in limit,00  ,114,2020-09-10 23:04:29, 5.561663e-02
1.592e+04,1.600e+04,05,  1.049e+04,1.067e+04,55,  1.473e-04,1.500e-04,07,  6.073e-05,6.000e-05,03,  5.301e-05,4.100e-05,184,  1.040e-04,8.700e-05,82,  9.229e-05,9.600e-05,321,  2.847e+03,2.666e+03,99,  3.112e+03,2.773e+03,160,  1.280e+03,1.173e+03,89,  1.388e+03,1.067e+03,195,  5.416e+00, in limit,00  ,115,2020-09-10 23:04:42, 5.600834e-02
1.585e+04,1.600e+04,19,  1.040e+04,1.067e+04,134,  1.472e-04,1.500e-04,07,  6.004e-05,6.000e-05,00,  5.301e-05,4.100e-05,184,  1.043e-04,8.700e-05,85,  9.297e-05,9.600e-05,213,  2.839e+03,2.666e+03,90,  3.125e+03,2.773e+03,173,  1.284e+03,1.173e+03,95,  1.392e+03,1.067e+03,200,  5.416e+00, in limit,00  ,116,2020-09-10 23:04:56, 5.602575e-02
1.588e+04,1.600e+04,11,  1.045e+04,1.067e+04,92,  1.472e-04,1.500e-04,07,  6.038e-05,6.000e-05,01,  5.295e-05,4.100e-05,184,  1.040e-04,8.700e-05,83,  9.263e-05,9.600e-05,268,  2.847e+03,2.666e+03,100,  3.116e+03,2.773e+03,167,  1.280e+03,1.173e+03,90,  1.388e+03,1.067e+03,197,  5.416e+00, in limit,00  ,117,2020-09-10 23:05:10, 5.525794e-02
1.588e+04,1.600e+04,14,  1.044e+04,1.067e+04,107,  1.471e-04,1.500e-04,09,  6.029e-05,6.000e-05,01,  5.238e-05,4.100e-05,183,  1.024e-04,8.700e-05,75,  9.260e-05,9.600e-05,298,  2.842e+03,2.666e+03,103,  3.095e+03,2.773e+03,160,  1.258e+03,1.173e+03,62,  1.366e+03,1.067e+03,188,  5.416e+00, in limit,00  ,118,2020-09-10 23:05:24, 5.041903e-02
1.630e+04,1.600e+04,38,  1.010e+04,1.067e+04,290,  1.476e-04,1.500e-04,03,  6.145e-05,6.000e-05,06,  5.564e-05,4.100e-05,134,  1.100e-04,8.700e-05,73,  9.191e-05,9.600e-05,191,  2.845e+03,2.666e+03,47,  3.193e+03,2.773e+03,120,  1.368e+03,1.173e+03,144,  1.474e+03,1.067e+03,153,  6.018e+00, in limit,00  ,119,2020-09-10 23:05:38, 1.144140e-01
